0,sentences
00:11:35 - 00:12:03 (28 sec),"And these newly employed citizens are joining 5.5 million more workers who have found jobs since the election, driving our national unemployment rate to its lowest level in 51 years. And, as you know, and you've heard me say it, African American unemployment: lowest in the history of our country."
00:12:03 - 00:12:30 (26 sec),Asian American unemployment: lowest in the history of our country. Hispanic American unemployment: lowest in the history of our country. People that graduate without a high school diploma -- it's a big group -- lowest in the history of our country. Women -- sorry -- lowest in 61 years. [Laughter] But we'll soon have the record.
00:12:30 - 00:12:55 (25 sec),"We will soon have the record. We're going to have that record, too. We're all Americans. We are all one family. And we know that we are strongest when no one is left behind. My administration is committed to ensuring that every citizen can live with dignity and purpose and proudly pursue the American Dream."
00:12:55 - 00:13:43 (48 sec),"Critical to this effort is my administrationâs strong support for faith-based initiatives. America is a nation that believes in the power of prayer and the strength of fellowship, and we believe in the grace of God. And we're proud of it. Here with us today is Dr. Monty Burks. Nineteen years ago, Monty turned his life around when two women of prayer from his hometown church helped him to get on a path to recovery."
00:13:43 - 00:14:08 (25 sec),"Now Monty works for Tennesseeâs -- what a great state -- Department of Mental Health and is Director of their Faith-Based Recovery Initiative. Monty, please, come up and tell us a little bit about your work."
00:14:08 - 00:14:33 (25 sec),"In awe, honor, and humbled. The opposite of addiction is relationship. That simple equation is what helped me find my freedom. Criminal justice intervention led me to treatment, which led me to recover, which put me on this podium. I've been blessed to serve under Commissioner Williams -- and Commissioner Varney past before."
00:14:33 - 00:14:48 (15 sec),"They took a chance on a broken and bruised person who had been touched by the system, but they knew that I had a purpose, and my purpose was to use the pain that I'd went through to help other people not have to go through the same thing that I'd went through. You see, recovery is real. We do recover. We do recover."
00:14:48 - 00:15:17 (29 sec),"To me, the paradigm shifts with the faith community. Our governor, Bill Lee, supports the faith-based community being the catalyst to change, to control the narrative, to explain how people and recovery can come back and be fruitful and change the paradigm themselves, in their own communities."
00:15:17 - 00:15:38 (21 sec),"Employers trust the faith community. We go back to work not just for a job but for a career, so we can go back and lead as peers so those who were behind us crying in the wilderness will have a second chance to stand before a podium like this and tell you that, yes, recovery is real. We do recover."
00:15:38 - 00:16:06 (27 sec),"Secretary Azar, I want to thank you for your work with HHS and the Office of Faith-Based with Shannon Royce and Heidi. And they spread the word and the message about faith-based recovery and treatment across the state. Today, this is my pulpit, and I have to say this: Someone in a program hears me right now and says, ""I can, because you did."
00:16:06 - 00:16:20 (14 sec),"I can, because he did."" That's right. Yes, you can. Look in the mirror. There is your miracle. I want to thank you, Mr. President, for allowing me this space to stand beside you. I want to thank God for you and the First Lady and your support of the recovery community. Thank you."
00:16:20 - 00:17:11 (51 sec),"Wow, that's great, Monty. And he had this beautiful speech written down in his iPhone -- this is the new way of doing it -- [Laughter] -- and he never looked at it once. [Laughter] That's a pretty good job. Thank you very much, Monty. Appreciate it. Fantastic. My administration has also embarked on an unprecedented effort to shut down online criminal networks, crack down on illegal international shipments, and stop the deadly flow of drugs into our country."
00:17:11 - 00:17:37 (26 sec),"In the past two years, Customs and Border Protection seizures of meth, and cocaine, and heroin, and fentanyl at the southern border are up 45 percent and going up much higher. We are seizing it all over. You probably saw the numbers today. We are detaining, capturing -- call it anything you want -- more people than ever before."
00:17:37 - 00:18:07 (30 sec),"Some of those people are not people we want in our country. And I will say Border Patrol has been incredible. There's never been a march up that border like there is today, up throughout Mexico. Mexico is starting to detain and bring back to their country, where they came from. But a lot of it is drugs, and drugs are being gotten by us. We are stopping the drug flow as much as we can."
00:18:07 - 00:18:27 (20 sec),"Soon, we're going to have a wall that's going to be a very powerful wall. It's under construction. The media doesnât like talking about it. The media doesnât like talking about it. It's one of many things we're doing. But when that wall is finished, we intend to have almost 400 miles of wall built by the end of next year."
00:18:27 - 00:18:52 (25 sec),"We're probably ahead of schedule a little bit. That'll have a tremendous impact on drugs coming into our country. And we have many other things, including the finest equipment that that you can buy. Hundreds of millions of dollars of the best drug detection equipment you can have. And I always say this: Because as good as that equipment is -- and itâs genius -- the greatest equipment in the world is a dog."
00:18:52 - 00:19:13 (22 sec),"Dogs -- a certain type of German Shepherd in particular. Dogs do a better job than 400 million dollars' worth of equipment. Can you believe that? Only the dog lover would understand that, right? No, it's true. I said to the Border Patrol the other day -- they were giving me a little bit of a rundown on the equipment."
00:19:13 - 00:19:32 (18 sec),"And, you know, itâs hundreds -- weâre close to 500 million dollars' worth of equipment at the ports of entry. I said, âHow does this compare to those great dogs I saw?â They say, âSir, honestly, the dogs are better.â [Laughter] I said, âYou got to be kidding.â Itâs incredible, and they showed me, and itâs actually incredible."
00:19:32 - 00:19:57 (25 sec),"But we also have a lot of dogs, and theyâre great dogs, and we cherish them. Heroin alone kills 300 Americans a week, 90 percent of which enters our country through our southern border. Weâre doing everything to empower ourselves so that we can keep this poison out of our communities and away from our children."
00:19:57 - 00:20:17 (20 sec),"You're going to see some very, very big differences in the coming months. Weâre capturing people that you wouldnât believe. And if you remember, when I announced that famous run, when I came down -- Iâm sure nobody saw this. When I came down the escalator with Melania and her white dress -- I donât think anybody saw that -- [Laughter] -- but I made a very strong statement about the border and I was criticized."
00:20:17 - 00:21:04 (47 sec),"They said, âOh, itâs not that bad.â Well, let me tell you, that statement was peanuts compared to reality. Peanuts. It was small-time, compared to reality. But we are confronting reality and confronting the grave security and humanitarian crisis on our southern border. And thatâs why Iâve declared a national emergency, which is exactly what it is. And weâve secured historic funding to strengthen border security, including the equipment, including the wall, including more Border Patrol agents -- including many other things that you donât even have to know about and some you donât want to know about."
00:21:04 - 00:21:37 (33 sec),"Congress must also act to fix, however, our horrible, obsolete, weak, pathetic immigration laws. We could solve the entire problem -- I say â45 minutes,â but it could go a lot quicker than that; letâs bring it down to 15 minutes -- if the Democrats would agree to do certain basic, commonsense things with respect to our laws."
00:21:37 - 00:21:55 (18 sec),"And I do think that thereâs pressure being put on them, and I think that some of them really do want to do the right thing. Iâve spoken to some recently, and you might be surprised at whatâs going to happen. But they see whatâs going on at the border. Itâs very easy to see. And theyâre seeing the drugs and theyâre seeing the human trafficking."
00:21:55 - 00:22:16 (20 sec),"The human trafficking has -- itâs like never before in our history. And this is a world problem, and itâs happening all over the world, but for us, itâs through the southern border. Today, weâre grateful to be joined by Virginia State Police Senior Special Agent Tom Murphy, who has been chasing down drug traffickers for decades."
00:22:16 - 00:22:50 (34 sec),"In recent years, he has seen a surge of cheap heroin being trafficked from Mexico, which is now being laced with ultra-lethal fentanyl. Tragically, a year and a half ago, Special Agent Murphyâs own son died from an overdose of this kind of deadly drug. And it is deadly. Special Agent Murphy, Americaâs heart breaks for you and for all of the families that have suffered so needlessly."
00:22:50 - 00:23:10 (21 sec),"No other family should have to experience the pain and the sorrow that youâve endured. Would you please come up to say a few words? Please, Special Agent. Thank you."
00:23:10 - 00:23:35 (24 sec),"Thank you, Mr. President and First Lady, for this time and opportunity to speak. Both professionally and personally, Hal has touched my life and my familyâs life. I worked for the State Police of Virginia for 31 years, assigned to a narcotics division drug enforcement section for 23 of those 31 years. I sat in your seat four years ago, at this same conference."
00:23:35 - 00:24:08 (34 sec),"While I was here four years ago, my son Jason was battling drug addiction. His story is one thatâs all too common today. He grew up with ADD, depression, and was medicated at a young age. Prior to 18 years old, he started self-medicating with marijuana. He knew at 18 years old he had to move out of the house because Dad is Dad, and Dad is a police officer, and you canât do that at home."
00:24:08 - 00:24:34 (26 sec),"Well, on his 18th birthday -- on the day he turned 18 -- he moved out of our home. He would later tell me it's the worst decision he's ever made in his life. When he did so, about a year or two later, he had a work-related injury where he severed four fingers from his hand. He was introduced to opioids, which was my greatest fear."
00:24:34 - 00:25:12 (38 sec),"I would see him around town, and my wife -- you could his physical decline. He'd been arrested a couple of times for possession and distribution to continue his habit. Twelve days before Christmas -- December 13th, 2017, 12 days before Christmas, he passed away of a heroin and fentanyl overdose."
00:25:12 - 00:25:52 (40 sec),"People talk about stigma associated with opioids, heroin, drugs. There is a stigma, and the stigma needs to stop. If you want to think about stigma, think about a family that's been though it professionally and personally. And my family has. And that's only one family of 70,000 in 2017 who lost a loved one because of opioids and heroin."
00:25:52 - 00:26:21 (29 sec),"The stigma needs to stop. You need to share your story. I wear two bracelets every day since my son's death. On my right wrist is a purple bracelet to honor those who have fallen from drug overdose. It has his name on it and date and birth and date of death. On my left wrist, I have two: Thin Blue Line and I've got another one that simply states, ""Every overdose is someone's child. Don't judge. Educate."""
00:26:21 - 00:27:01 (39 sec),"So that's why we're here and that's why you're here. You took the first initiative, maybe, if you're here for the first time, to collaborate, to brainstorm, to strategize, to figure out this problem collectively. But the message I want to convey today is: Don't judge. There are 70,000 different stories that happened in 2017. You heard my son's. His name was Matthew Jason Murphy. Thank you."
00:27:01 - 00:28:13 (73 sec),"Thank you. You know, I think I can say with surety that your son, your boy, is looking down right now at you and he's very proud of his father. Very, very proud. Thank you. We are making great progress to stop fentanyl from coming into our communities. As a result of my negotiations with President Xi of China -- doing a very big trade deal -- they've announced that next week they will implement new measures to prevent Chinese fentanyl -- which is most of it; almost all fentanyl comes from China -- from being shipped to the United States."
00:28:13 - 00:28:42 (29 sec),"And furthermore -- and I appreciate this, from President Xi -- they've agreed that they're going to make it a major crime. It's not a crime now. It's down as an industrial drug. And they're going to make it a crime, and they're going to charge people with the highest level of crime. And, in China, unlike in our country, the highest level of crime is very, very high."
00:28:42 - 00:29:18 (36 sec),"It's the ultimate. You pay the ultimate price. So I appreciate that very much. Since I signed the STOP Act into law, our amazing Customs and Border Protection officers have stopped over six times more packages from reaching American doorsteps. It's a big deal. Right here, in Georgia, Customs and Border Protection officers at the seaport in Savannah recently discovered an estimated 19 million dollars' worth of cocaine in a shipment of Colombian pineapples."
00:29:18 - 00:29:47 (29 sec),"Today, we're proud to be joined by two officers who helped find those deadly drugs: James Long and Derrick Nobles. And thank you both for your courageous work. Where are you, folks? Where are you? Come on. Come on up here. Come up. Please."
00:29:47 - 00:30:04 (17 sec),"Thank you, Mr. President. Thank you all for having us here, first of all. And again, thank you for all your support. It's been a -- it's been a long road, and we're glad to have the President behind us. I'm glad to have you all behind us on the law enforcement side and the community itself, because you all are our biggest help with finding this."
00:30:04 - 00:30:10 (6 sec),"It's like finding a needle in the haystack, on most days. But again, thank you all every day for your support. Thank you."
00:30:10 - 00:30:39 (29 sec),"Thank you. Thank you both very much. Great job. So many incredible people that I've met doing exactly what you're doing. To all of the Customs and Border Protection officers, DEA agents, and state and local law enforcement that are here today: We love you, we support you, and we are with you all the way."
00:30:39 - 00:31:07 (28 sec),"All the way. You know, we had billions of dollars of military equipment, which the previous administration, for their own reason, was not willing to give up to law enforcement. And I decided that we will. This was beautiful, great, strong, powerful equipment, safety equipment. You know exactly what I'm talking about."
00:31:07 - 00:31:26 (19 sec),"And we gave billions and billions of dollars throughout the United States to law enforcement. And it's had a tremendous impact because -- I don't know if it's for that reason. Probably not. It's probably because of the great men and women involved. But the numbers are way down. Crime -- way down. So, thank you all very much."
00:31:26 - 00:32:03 (38 sec),"Appreciate it. My administration is also taking aggressive action to reduce the over-supply of highly addictive prescription drugs. The Department of Justice has prosecuted more than 3,000 defendants in cases involving opioids. And earlier this week, the United States filed criminal charges against the sixth- largest drug wholesaler for illicit distribution of opioids -- because we are holding big pharma accountable."
00:32:03 - 00:32:30 (26 sec),They should be accountable. And they didn't give to my campaign. I don't want their money. [Laughter] They gave to a lot of other campaigns; that's the problem. But we are holding them -- I couldn't care less. They've got to do what's right. Doing a lot of things. We're also working very strong on drug pricing.
00:32:30 - 00:33:07 (37 sec),"It's coming way down. For the first time -- for the first time in 54 years, drug prices went down this year. They went down a little below even. That's a big thing. First time in 54 years. And I give great credit to you, Alex, for that. You and your whole group of wonderful people. Alex was a very, very successful executive at one of the biggest of the companies, and he understood the system better than anybody."
00:33:07 - 00:33:31 (24 sec),And we're lucky to have him. He has done an incredible job. Thank you very much. Many drug companies are giving European countries a better deal than they give their own country. And that has to stop. We've already informed them that's stopping. We are making sure that our great seniors on Medicare will share in the discounts given to other countries.
00:33:31 - 00:34:02 (31 sec),"And you know what that means. The sophisticates out there that do this for a living, you know exactly -- that's a big deal. Sounds like big deal, but it really is a big deal. At long last, we're stopping the drug companies and foreign countries from rigging the system -- I know all about the rigging the system because I had the system rigged on me. [Laughter and applause] I think you know what I'm talking about."
00:34:02 - 00:34:25 (23 sec),"Unfortunately, that will be your sound bite tonight, but that's okay. [Laughter] System was rigged. But rigging the system against our great seniors. And to help doctors and scientists develop non-addictive painkillers, we have nearly doubled funding for opioid and pain research. Thank you very much, Doctor."
00:34:25 - 00:34:58 (33 sec),"Come on. Stand. He gives away more money than any human being on Earth. Thank you. Great. Such an important -- if we can find that answer, that's going to be a big -- that's going to solve most of the problem, I suspect. How close are we? [Laughter] He's saying, ""Okay."" [Laughter] You'll get it. You'll get it. One year ago, we pledged to cut nationwide opioid prescriptions by one-third."
00:34:58 - 00:35:31 (33 sec),"Already during my time in office, we have reduced the total amount of opioid prescribed by 34 percent. That's a pretty amazing number. Pretty amazing. And I'm glad to report today that drug overdose deaths are down in the various states that we polled and checked -- the ones hardest hit by the opioid crisis: New Hampshire, West Virginia, Iowa, Pennsylvania, and Ohio."
00:35:31 - 00:35:56 (25 sec),"And they're very steeply down in three of those cases. An amazing achievement. When I campaigned in those states, that was the biggest thing. And nobody would think it. Unless you're really involved, nobody would think it. Over the last two years, our National Prescription Drug Take Back Days have collected nearly 3.7 million pounds of prescription drugs."
00:35:56 - 00:36:31 (34 sec),"Thatâs seven times the weight of Air Force One -- a very nice plane that's parked about 10 minutes away. [Laughter] A very, very big, big, heavy plane. Think of that: seven times. And the next drug take back day is this Saturday. It's great. And finally, we know one of the most important steps to ending the opioid crisis is to prevent young people from ever using drugs in the first place."
00:36:31 - 00:37:07 (36 sec),"Our massive public awareness campaign about the horrific suffering that drugs inflict has already reached 58 percent of young Americans. Where's Kellyanne? Kellyanne, stand up. Kellyanne Conway. She's done a great job. I keep saying, ""Kellyanne, where are those ads?"" Because, you know, if you do it properly -- and we've had some great ones, great ads -- young people looking at these ads, they won't start."
00:37:07 - 00:37:51 (44 sec),"I think, in many ways, you don't see the result for four or five years, but in many ways, that's one of the most important things we can be doing. So we're doing that and we're spending a lot of money on that. I think it's very important. When they look out, and somebody comes to them and wants to sell them drugs and they start thinking about what they just saw on television, or wherever they may have seen it, it's going to be a little harder for them to make that sale, and that's okay with me. It's the way we want it. And I'm very encouraged that in my first year in office, the National Survey on Drug Use and Health reported that 100,000 fewer teens started abusing prescription painkillers."
00:37:51 - 00:38:15 (25 sec),"One hundred thousand. Here with us today is Alex Elswick and his mom -- wonderful mom -- Shelley. As a young adult, Alex overcame addiction and is now -- with his mom, they founded an organization to help families in crisis. Alex and Shelley, would you come up and share your story? Thank you. Please."
00:38:15 - 00:38:24 (9 sec),"Well, good afternoon."
00:38:24 - 00:38:26 (2 sec),Go Cats!
00:38:26 - 00:38:57 (31 sec),"[Laughs] Go Cats. My name is Alex Elswick, and I'm a person in long-term recovery. And many of you already knew that, but perhaps what you didn't know is that this is my mom. And we're a family in long-term recovery. And I could tell you all about how my addiction was ""Groundhog Day"" in hell -- lived over and over and over again."
00:38:57 - 00:39:26 (29 sec),"But we've heard enough of death and destruction for a few years now. I'd rather tell you how grateful I am to be here and how grateful I am that I get to work every day alongside my mom and my friend, Amanda Fallin-Bennett, doing the work with Voices of Hope to help people in recovery stay in recovery. And I'd like to use this time to say a big ""thank you"" to every single individual in this room who works tirelessly every day to improve the lives of people like me. Because Monty said it best: We do recover and we recover together. So thank you all for being voices of hope."
00:39:26 - 00:40:20 (53 sec),"And thank you both. As Alex and Shelley remind us, our greatest resource in the fight against drugs is the heart and the might and the soul of the American people. We will prevail because of the courage, commitment, and compassion of heroes like all of you in this room today. You're incredible people. You are Americaâs true source of strength."
00:40:20 - 00:40:49 (30 sec),"So let us resolve that, together, we will support, cherish and care for our fellow citizens through every step and every challenge on their road to recovery. We will reach out to anyone who is hurting or lost or struggling, because every American deserves to know the glory of hope, the joy of belonging, and the blessings of healing."
00:40:49 - 00:41:22 (33 sec),"We will stand proudly behind our devoted doctors and nurses and medical professionals who work so hard, and they do so much. We will honor and celebrate the incredible men and women of law enforcement. Thank you. We love our law enforcement. I don't know if you know it, but over the last two and half years, law enforcement has become hot."
00:41:22 - 00:41:48 (26 sec),"They were having a little problem, right? But they're hot. People are loving their law enforcement more than ever before because we respect you at the highest level. We respect you. And the job you do is incredible -- and dangerous -- but it's incredible. We will strive to give every child a loving home, and every home a thriving future."
00:41:48 - 00:42:18 (30 sec),"We will renew the bonds of family and faith that link us together as citizens, as patriots, and as Americans. We will not let up. We will not give in. And we will never, ever give up on saving American lives. We will end this terrible menace. We will smash the grip of addiction. We will make our cities safe, our communities strong, and our future brighter than ever before."
00:42:18 - 00:42:40 (22 sec),"As one united nation, we will work, we will pray, and we will fight for the day when every family across our land can live in a drug-free America. Thank you. God bless you. And God bless the United States of America. Thank you. Thank you."
00:00:00 - 00:00:53 (54 sec),"Thank you very much, El Paso. Thank you very much. Thank you. I am very, very thrilled to be here in the great State of Texas -- right on the banks of the legendary Rio Grande, where by the -- well, I don't know, you heard, right? Today we started a big, beautiful wall right on the Rio Grande. Right smack on the Rio Grande."
00:00:53 - 00:01:53 (60 sec),"I love this state and I love the people of this state. We've had a great romance together. You know, that. It's been a great romance and we're only getting stronger together. That's what's happening. Wow, look at all the press back. You believe that? [Audience Boos] This is like the Academy Awards used to be, used to be. They've gone down a long way since they started hitting us a little bit, right?"
00:01:53 - 00:02:38 (45 sec),"They've gone down. That was a long -- that was a long fall, but there they are. Last week I was honored to stand in the House Chamber to deliver the State of the Union -- and I asked both parties to come together to choose greatness for America. Since taking office two years ago our economy is now the hottest economy anywhere on Earth."
00:02:38 - 00:03:16 (39 sec),"Our military, which desperately needed funding, we went $700 billion and $716 billion, is More powerful than ever before. That was not a good situation. It was tired and depleted. Our great warriors were not taken care of. Now they're taken care of again the way they should be. And America is winning again."
00:03:16 - 00:04:11 (54 sec),"Isn't that nice? We're fighting for all Americans, from all backgrounds of every age, race, religion, birthplace, color, creed. We're fighting for ourselves. We're fighting for all Americans. And what is it, America first? Remember, it's America first. [Audience chants USA] Our agenda is not a partisan agenda, although some people say it is. [Audience member calls out We love you] Every once in a while it does become that way."
00:04:11 - 00:04:53 (42 sec),"Right? It's a mainstream, common sense agenda of the American people. It's where we want to be and where we want to go. And despite the fact that the media refuses to acknowledge what we've done and how well we're doing it -- [Audience Boos] -- a new poll just came out as I was coming on and it shows -- I don't know how you can do this, I don't think I've had a good story in years. [Audience laughs]"
00:04:53 - 00:05:17 (24 sec),"I don't get good -- I used to get great press until I decided to run for office. And we have done together, an incredible job. And a new poll just came out today Rasmussen, one of the most respected polls, one of the polls that got the election right, so I have to remember that, you know what the number is, 52 percent, with no good news."
00:05:17 - 00:05:50 (33 sec),"Explain that. Explain that. Explain that. How do you get that when you don't get good press? I guess 93 percent of the stories are negative. No matter what we do, they figure out a way to make it bad. [Audience Boos] Like, I'll give you a quick example. When I came in, North Korea was -- it looks like it was going to war."
00:05:50 - 00:06:22 (31 sec),"You know that. It was going to happen, bad things. Now you have no missile launches. You have no rocket testing. You have no nuclear testing. I have a good relationship, maybe even a great relationship. We have tremendous sanctions on North Korea. But we have our hostages back. We have -- remains are coming back."
00:06:22 - 00:06:47 (25 sec),"Remains. And our presidents have been dealing with North Korea for many, many decades, many, many decades. And on a nuclear way over the last 20, 30 years and all I hear is, ""Can't you move faster?"" You know what? I left Singapore 15 months ago, they've been negotiating for 85 years or something. So now their complaint is, ""What's taking him so long?"" I heard one of our great geniuses from a previous administration telling me how to negotiate with North Korea when they got taken advantage of like nobody I've ever seen before. [Audience Boos]"
00:06:47 - 00:06:56 (9 sec),"So some day, with all of us, this is all of us -- and those hats are beautiful, by the way -- Someday -- True. Someday they're going to appreciate us all. And I'm going to Vietnam, to Hanoi, in the near future, 27th and 28th of February, to have another summit and hope we -- hopefully we do as well with the second summit as we did with the first."
00:06:56 - 00:07:07 (10 sec),"I hope so. Now, we're delighted and I'm delighted to be joined this evening by the Texas leaders. You have great leaders, great people, great help to me -- that are at the forefront of this incredible American Revolution. You know, there's never been anything like this in the history of our country. We have to understand."
00:07:07 - 00:07:28 (22 sec),"There's never been. If you would say, as an example, that tonight, 69,000 people signed up to be here. Now, the arena holes 8,000, and thank you fire department, they got in about 10, thank you fire department, appreciate it. But if you want to really see something go outside, tens of thousands of people are watching screens outside."
00:07:28 - 00:07:48 (19 sec),"Tens of thousands. And we were all challenged by a young man who lost an election to Ted Cruz. [Audience Boos] And then they said, ""You know what? Hey, you're supposed to win in order to run. By the way, we, I, we, I'm one and one, I'm one for one. Think of it. We had one election, we won, now we're going to be 2 for 0 and everything's going to be perfect."
00:07:48 - 00:08:05 (18 sec),"But a young man who's got very little going for himself, except he's got a great first name, he has -- he challenged us. So we have, let's say, 35,000 people tonight and he has 200 people, 300 people, not too good. In fact, what I do, what I would do is I would say, ""that may be the end of his presidential bid,"" but he did challenge us. So I want to introduce some great people."
00:08:05 - 00:08:35 (29 sec),"Your Governor, Greg Abbott. Greg. Where is he? Where's Greg? Thank you Greg. And a great governor and a great friend of mine. Lieutenant Governor Dan Patrick. Thanks Dan. Thank you Dan. Look at him in the corner, so shy. Thank you Dan. Great job, Dan. Attorney General Ken Paxton. Thanks, Ken. And Agriculture Commissioner Sid Miller."
00:08:35 - 00:09:05 (30 sec),"Thank you, Sid. Thank you, everybody. Thanks, Ken. Great job you do. And we're especially grateful to your wonderful Senators John Cornyn and Ted Cruz. Great Senators. [Audience Chants USA] And we have a lot of your Congress men and women. We have a lot of them. Are you already? And they're terrific. And they've been with us all the way."
00:09:05 - 00:09:35 (30 sec),"Pete Olson. Pete. Thanks, Pete. Thank you, Pete. Michael Burgess. Thanks Michael. John Carter. Brian Babin. And Randy Weber. Thank you very much. We are in the midst of an economic miracle. That's what's happened. You look all over the world and you study and you see what's going on. You can look at China."
00:09:35 - 00:10:22 (47 sec),"We have a team right now in China, they want to make a deal very badly. Those tariffs are costing them a lot of money and they're going into our Treasury, remember that, we're filling up with billions of dollars. And did you see the, you know, I haven't been here very long, the trade deficit really went down very big this last month, and people are saying, ""Whoa."" I told you so. That's what I do. That's what I do. And we don't want China to have a hard time."
00:10:22 - 00:10:49 (27 sec),"Thank you. Thank you. I -- I can only tell you this, we're going to make great deals on trade. We're going to make great deals on military. When we defend another nation that's rich they have to help us out. Do we agree? They have to help us out. And they're doing it. They're doing it. You saw South Korea, they were paying us $500 million a year."
00:10:49 - 00:12:15 (86 sec),"I say you got to do more. You got to give more. Anyway. Now they're up to almost $900 million, that was like a do phone calls. I said -- I said, ""Why didn't they do this before?"" They said, ""Nobody ever asked. Nobody asked."" You pick up almost $500 million a year, nobody asked. We're defending rich countries, they've got to help us out, folks."
00:12:15 - 00:12:31 (16 sec),"They've got help us out, sorry. And you know what? They're going like us more and maybe more importantly, they going to respect us. Since the election, we have created 5.3 million new jobs, including more than a half a million new manufacturing jobs. Remember, manufacturing was dead? They said manufacturing was dead, the previous administration."
00:12:31 - 00:12:51 (20 sec),"You'll never have it. You need the magic wand. That's what they said. We obviously, we found the magic wand. And by the way, those numbers is small compared to what's happening, compared to all of the companies that are moving in. The unemployment -- [Audience Boos, chants USA] Thank you very much. Thank you."
00:12:51 - 00:13:18 (27 sec),"The unemployment rates for African Americans, Hispanic Americans, and Asian Americans have reached the lowest level in the history of our country. [Audience chants Trump] Okay, thank you. Thank you. Are you all right? Everything okay? Please. Okay. Thank you. Thank you. And women have filled almost 60 percent of the new jobs created last year, which were a record number."
00:13:18 - 00:13:41 (23 sec),"We passed massive tax cuts for working families and we canceled a record number of job killing regulations. That's why your oil and gas is coming back. We eliminated the Obamacare individual mandate. And to give critically ill patients access to life saving treatments, we did something that they haven't been able to do for a long time, we passed Right To Try."
00:13:41 - 00:14:07 (26 sec),"Right To Try. That's an incredible thing, Right To Try. You know, we have the greatest doctors and research in the world, and if somebody was terminally ill they traveled to Asia, they traveled to Europe, they'd travel all over the world, if they had the money. If they didn't have the money, they'd just go home, there was nothing they could do. And I said, ""Wait a minute."
00:14:07 - 00:14:30 (22 sec),"We have drugs in the pipeline that are showing tremendous progress. If somebody is terminally ill let's let them have access to our drugs. Let's let them have access."" And it's much tougher than you would think. But we got it and people, you will not understand, nobody understands, the lifesaving effects, it's incredible what's going on. They are getting better."
00:14:30 - 00:15:35 (65 sec),"People are getting better that were thinking they were going to die. It's right to try, I love it. I always wondered why we didn't do it before? Now, the people in Texas won't care much about this, but the United States is now the number one producer of oil and natural gas on Earth. I didn't think you'd care about that."
00:15:35 - 00:15:57 (22 sec),"I didn't think Texas would care about that. And listen to this, and Texas oil production is now at the highest level it's ever been. And only for the great oil professionals in the room, we're getting those pipelines approved so fast you'll be able to practically double up on oil production, oil and gas."
00:15:57 - 00:17:06 (69 sec),"They're getting approved at record levels and record time, that means more money, more security, and more independence for our country -- it's very simple. Another one they said could never get passed, they've been trying to do it for 40 years, we passed VA Choice, Veterans Choice. So that now, rather than waiting online for five days, for nine days, for three weeks -- [Audience Boos, Chants USA] Where do these people come from?"
00:17:06 - 00:17:34 (28 sec),"Where do they come from? They go back home to Mommy. They get punished when they get home. [Audience chants Build that wall] Now, you really mean finish that Wall, because we've built a lot it, steady and slowly. But before we get to the Wall, so VA Accountability and VA Choice. Accountability, we couldn't fire anybody from the Veterans Administration."
00:17:34 - 00:17:56 (22 sec),"We couldn't fire anybody. They could treat our veterans badly. We had to take it. Now, you get rid of them. And VA Choice, they'd wait online for days and weeks, they couldn't see a doctor. Now, they go out, they have a choice. They get a private doctor. They have things taken care of and we pay their bill."
00:17:56 - 00:18:29 (33 sec),"They've been trying to get those two things fixed for many, many decades, many years and we got it fixed. We also passed the Farm bill for wonderful farmers, ranchers, and growers. Just got it. We just got it passed and that was it easy but we got it passed. We had to do it. Our farmers are great. So we just get that done, farmers, ranchers, growers."
00:18:29 - 00:18:50 (21 sec),"And we passed historic legislation to combat the Opioid Crisis. [Audience chants Trump] Thank you. [Audience Boos, Audience chants hey, hey, hey, goodbye, as an audience member is removed from the coliseum] Thank you. Is there any place that's more fun to be that a Trump rally, is there any place? You know, they all said, ""Mr. President, we loved the tone of your State of the Union speech."" Some people said it was a great speech."
00:18:50 - 00:19:29 (39 sec),"Some people said, ""Really a great speech."" I said, ""But if I ever did that in El Paso, Texas, it wouldn't work here too well,"" do you agree? Nice and calm. No, that's not what you're looking for. This is more fun. This is more fun. And we just signed groundbreaking criminal justice reform into law. Nobody thought that was going to be happening."
00:19:29 - 00:19:48 (19 sec),"In my address last week, I asked lawmakers in both parties to cross the aisle and join together for the common good for all Americans. Democrats have to stop being so angry. They're angry. And they've got to start being partners to keep this -- really, look, is just an incredible miracle that's going on? We want to keep it going."
00:19:48 - 00:20:10 (22 sec),"Keep it going, and it will keep going. It will keep going. There's so much to celebrate in our country, the economy, the military, so many things we've done scientifically. The world is trying to copy what we've done, they're not going to be able to do it. Not anymore. They were catching up fast, now they're going in the wrong direction."
00:20:10 - 00:22:05 (115 sec),"Wrong direction. Unfortunately, many of the Democrats in Congress responded to my call for bipartisan cooperation by instead choosing really -- hey, look, did you ever see anything -- radical resistance, it's the radical left. But maybe it'll change. [Audience Boos] Maybe it'll change. It all has to do with 2020 and the election."
00:22:05 - 00:22:19 (15 sec),"But I really don't like their policy of taking away your car, of taking away your airplane flights, of ""Let's hop a train to California."" [Audience Boos] Of you're not allowed to own cows anymore. You know, a lot of problems. A lot of problems. But nobody's ever had this. And by the way with us, we handle it. No president should ever have to go through what we've gone through in the first two years."
