0,sentences
00:16:43 - 00:16:44 (1 sec),"We love you, Trump!"
00:16:44 - 00:16:56 (12 sec),"Thank you. Thank you. Thank you. I love him, too. He's just not my type, I'm sorry. [Laughter] He's not my type. Thank you."
00:16:56 - 00:17:09 (14 sec),One of my very first actions as President was to direct my administration to take all necessary action to protect law enforcement from acts of violence against all of you.
00:17:09 - 00:17:25 (16 sec),"We believe that criminals who kill our police officers should immediately, with trial -- but rapidly as possible; not 15 years later, 20 years later -- get the death penalty."
00:17:25 - 00:18:22 (57 sec),"And importantly, we are also making sure you have the equipment you need to do the job. That's why we are allowing local police to access surplus military equipment. And we've been doing this since the very first day of my administration, whereas others didn't want you to have that equipment for very strange reasons. [Laughter] They said it looked too tough, it looked too strong; it's not a good look. You have people shooting at you, and they're worried about your look. [Laughter] Someday you'll explain that one to me, please. I don't quite get it. Explain it."
00:18:22 - 00:18:43 (21 sec),"This equipment doesn't only protect your lives and safety, it protects the lives and safety of every citizen that you serve. During Hurricane Harvey, surplus military equipment helped rescue more than 9,000 people."
00:18:43 - 00:18:59 (17 sec),"We are also taking unprecedented action to help our local police fight the worst drug epidemic in our history -- the opioid crisis -- which took nearly 50,000 American lives last year."
00:18:59 - 00:19:15 (16 sec),"We have secured the most funding in history to give you the tools and resources that you need to hunt down the traffickers, stop these poisonous drugs from coming into our country, and to save American lives."
00:19:15 - 00:19:42 (27 sec),"In fact, today I'm announcing another $42.4 million for the High Intensity Drug Trafficking Areas program to attack this epidemic. This grant funding will go to more than 50 innovative projects targeting the greatest drug threats facing the United States."
00:19:42 - 00:20:00 (18 sec),"And I will tell you that, last year in the budget -- this year also -- last year, we got $6 billion -- $6 billion -- to work on the opioid problem at every level, including people -- really helping people that are in need of help."
00:20:00 - 00:20:17 (17 sec),"Last year, we increased the average federal sentence for drug trafficking to its highest level since 2013. For the first time in years, we are ensuring there are real, tough consequences for those who flood our streets with deadly poison."
00:20:17 - 00:20:42 (25 sec),"Thanks to your partnership, last year, our brave ICE agents seized 1 million pounds of narcotics, including almost 7,000 pounds of heroin and more than 2,300 pounds of fentanyl -- saving thousands upon thousands of American lives. And this year, we're way ahead of those numbers."
00:20:42 - 00:21:09 (27 sec),"Last year alone, ICE removed nearly 130,000 criminal aliens from our country. And, as you know, my competitors don't like that. They don't like that. That's the other thing you're going to have to explain to me someday. Including thousands of vicious gang members and MS-13 predators. They're gone. They're gone."
00:21:09 - 00:21:50 (41 sec),"Yet, these brave ICE officers have been subjected to shameless attacks by leading members of the Democrat Party, including outrageous calls to abolish ICE. And also, they're not a big help to us in law enforcement. They don't want to give us the kind of funds that you people are requesting. But you're getting them anyway because we're giving them to you. But they fight us at every turn. The Democrats fight us at every single turn. Whether it's law enforcement or military, they fight us at every turn. But we win."
00:21:50 - 00:22:04 (14 sec),"We condemn the vilification of law enforcement and law enforcement officers, and we stand proudly with the heroes of ICE, and Border Patrol, and law enforcement in general."
00:22:04 - 00:22:29 (25 sec),"We also strongly oppose efforts from politicians to shackle local police departments and prevent them from cooperating with their federal partners. So let's see whether or not Chicago -- as an example, locally -- accepts help. They need it. And we'll straighten it out fast. We're going to straighten it out fast."
00:22:29 - 00:22:37 (8 sec),"I assume they want to straighten it out. Sometimes I think, ""Maybe is it possible that they don't?"" But we're going to be there. We're going to try and help them."
00:22:37 - 00:22:54 (17 sec),"Every day, these sanctuary city policies force the release of criminal aliens and gang members right back onto our streets, putting innocent civilians at grave risk -- many people being killed."
00:22:54 - 00:23:22 (28 sec),"I will fight every day for your right to cooperate with federal law enforcement and to protect your communities as you wish. And I know most of you in this room -- I think probably everybody in this room -- works brilliantly with our federal authorities. And it's our honor to do it -- including funding, by the way -- including funding. Thank you."
00:23:22 - 00:23:56 (34 sec),"Last week, my administration also provided historic levels of funding to improve school safety. Through STOP School Violence grants, we are giving local schools and police departments the resources they need to hire more officers, and train more teachers, and better detect and address early warning signs of mental illness before it's too late. I made a lot of strides in the last year. Heavy funding -- but you've made a lot of strides."
00:23:56 - 00:24:11 (15 sec),"In every action we take, we are defending American safety and treasuring the extraordinary -- I mean, we're just helping as much as we can the extraordinary men and women who protect our communities."
00:24:11 - 00:24:22 (11 sec),Here with us today are all four nominees for the IACP Police Officer of the Year Award.
00:24:22 - 00:25:06 (44 sec),"Officer Taylor Rust serves with the Plano, Texas Police Department. Good place. Where's Taylor? Taylor. Where's Taylor? Come on up here, Taylor. Run up here. They'll let you up. Come on up. We'll get all of them up. Come on."
00:25:06 - 00:25:17 (11 sec),"A year ago, Taylor raced to the scene of an active shooter in a neighborhood, entered the house without any backup at all, and shot and killed the murderer -- it turned out to be somebody with a lot of bad past -- saving the lives of four civilians."
00:25:17 - 00:25:40 (23 sec),"Officer Rust, we salute you and your remarkable courage. You are a great gentleman. Stay up here with me, okay? Say -- come on, say couple of words."
00:25:40 - 00:25:48 (8 sec),"Thank you. Thank you. You'll have to forgive me, I'm much more comfortable in the situation Mr. President described than being up here. [Laughter]"
00:25:48 - 00:25:59 (11 sec),"It's a tremendous honor for me to be here. I appreciate everything IACP has done for us, my family. My wife, Amber, is here. She's been a tremendous support, as well, through this whole thing."
00:25:59 - 00:26:14 (15 sec),"It's been a very humbling experience for me, and it's been an honor to be spoken in the same breath with the other three officers that are sitting over there today. Thank you very much."
00:26:14 - 00:26:29 (15 sec),"That was a good job. He'll be running for office soon. You watch. [Laughter] Thank you very much, Taylor."
00:26:29 - 00:26:51 (22 sec),"Last May, Officer Mark Dallas was on duty at Dixon High School, in Illinois, when he heard gunshots. Within -- listen to this -- three seconds, he was at the scene, right outside the auditorium where the entire senior class was gathered and was in a lot of trouble."
00:26:51 - 00:27:22 (31 sec),"The shooter fled and fired shots at him, but Officer Dallas chased him down before a single student was injured. Officer Dallas's son Joshua was one of the seniors inside that auditorium. Afterwards, Joshua said, ""I wasn't scared for my life at all because I knew my dad would protect us."" How good is that?"
00:27:22 - 00:27:32 (10 sec),"Thank you, Officer Dallas. Where are you? Officer Dallas, come on up here. That's pretty good. That's pretty good."
00:27:32 - 00:27:44 (13 sec),So his son had a little confidence in him. That's not bad. That's beautiful. Beautiful.
00:27:44 - 00:27:58 (14 sec),"Public speaking is not my best, but I'm -- I'm extremely nervous. [Laughter] Mr. President, I appreciate everything, and the support you give us. And I'm honored to be here with the IACP and the other nominees."
00:27:58 - 00:28:05 (7 sec),"My son said he wasn't scared because dad was out there. I was ""dad"" to 182 other kids in that gymnasium."
00:28:05 - 00:28:18 (13 sec),I just want to say thank you. I'm honored and blessed to be here. Thank you.
00:28:18 - 00:28:28 (10 sec),Beautiful story. Thank you very much. That's a beautiful story. And your son was right.
00:28:28 - 00:29:01 (33 sec),"In October of last year, Washington State Trooper Nathaniel Dawson pursued a car that violated a traffic law. When the car stopped, two gunmen began shooting at Trooper Dawson, and shooting very violently. Despite heavy fire, Trooper Dawson got out of his vehicle and fired back until the shooters ran away and were later apprehended. They were very dangerous criminals."
00:29:01 - 00:29:12 (10 sec),"Our streets are safer, and our criminals recoil in fear because of brave officers like Trooper Dawson. And I want to thank you. Come up, please, Trooper Dawson."
00:29:12 - 00:29:38 (26 sec),Wow. It's a great honor to be here tonight. Thank you all for coming -- Mr. President. I think we all would say the same: We're just doing our job. And to be recognized is just extra. So thank you again.
00:29:38 - 00:30:00 (22 sec),"Thank you very much. Thank you. These people have a lot of respect for you. They don't sit down when you're up here. [Laughter] They have a lot of respect, right? That's great. Beautiful."
00:30:00 - 00:30:29 (29 sec),"Finally, Sergeant Luis Celis of the Doral -- I know it well -- Florida Police Department -- they are fantastic -- responded to the call that you all read about -- a big story at the time -- that a shooter was in the lobby of Trump National Doral. Can you believe this is happening to me? And I didn't say, ""Put this manâ¦"" I knew what he did. But they put him. Threatening a lot of people that were in the hotel, including the employees."
00:30:29 - 00:30:50 (21 sec),"Sergeant Celis entered the building, engaged in a vicious shooting attack, and captured the criminal before anyone was hurt -- which was incredible, actually."
00:30:50 - 00:31:12 (22 sec),"Sergeant Celis, that was really a job well done. People are still talking about it. It was an amazing job. Please come up."
00:31:12 - 00:31:23 (12 sec),I guess he's a tough act to follow -- [Laughter] -- what the guy said over here.
00:31:23 - 00:31:40 (16 sec),"Thanks everybody for being here. My wife, Olga. And congratulations to everybody else. Thank you."
00:31:40 - 00:31:51 (11 sec),"And just to conclude, I have to say, in each of these stories we see the unmatched strength, and character, and courage of our amazing heroes in blue."
00:31:51 - 00:32:15 (24 sec),"Every day, our police officers race into darkened allies and deserted streets, and onto the doorsteps of the most hardened criminals -- people you don't want to be dealing with. And you deal with them well. Incredible. They see the worst of humanity, and they respond with the best of the American spirit."
00:32:15 - 00:32:38 (23 sec),"America's police officers have earned the everlasting gratitude of our nation. In moments of danger and despair, you are the reason we never lose hope -- because there are men and women in uniform who face down evil and stand for all that's good and just and decent and right."
00:32:38 - 00:32:56 (18 sec),"No matter what threat you face, you never give in. You never back down. You are people of tremendous courage and strength. We appreciate it. Appreciate it."
00:32:56 - 00:33:11 (15 sec),Nothing can break your spirit or bend your will -- I've seen it over many years -- because you are the proud men and women of law enforcement.
00:33:11 - 00:33:23 (11 sec),"We thank you. We salute you. We honor you. And we promise you: We will always have your back. Now and forever, we will have your back."
00:33:23 - 00:33:51 (28 sec),"So it's my great honor to be with you today, and I thank you and I thank everyone in this incredible room of heroes -- the International Association of Chiefs of Police. You have very, very special, very smart, very brave, brave people."
00:33:51 - 00:34:06 (15 sec),And on behalf of our incredible country -- our country that's getting stronger and bigger and richer and just better -- we're making it greater. [Laughter] And that's okay. It's greater. We're making it greater.
00:34:06 - 00:34:21 (15 sec),"I want to say God bless you, God bless your families, and God bless America. Thank you very much. Great honor. Thank you."
00:00:00 - 00:00:15 (16 sec),"Thank you, folks. I've paid you so much money over the years. David, I've given them so much money. That's all right. And you did a good job. Please."
00:00:15 - 00:00:25 (10 sec),"As a memento for us of him being here, we have created him a hardhat with the Presidential Seal, the American flag, NECA, and our convention logo. You could use this in Washington from time to time. [Laughter, Applause]"
00:00:25 - 00:01:04 (39 sec),"I will use it. I will. That's beautiful. Thank you, man. Thank you. Thank you. I don't want to put it on because I'm afraid that I'll mess up my hair. That would be terrible. [Laughter] Did I have a good hair day? Or -- I don't know. Yes? Come on. [Laughter] Got to do it. Thank you, man. Is it still okay? I think so."
00:01:04 - 00:01:19 (15 sec),"Thank you, everybody. Please sit down. And it is true -- I told David, ""David, I paid these guys so much money over the years, built so many beautiful buildings."" And you know what? The job you do is incredible."
00:01:19 - 00:01:38 (19 sec),"I'd go to some of those switchboards and I'd go to some of those connectors, and I said, ""These are smart people. Putting that together, these are smart..."" -- and you are, you're smart people and you're talented people. Few people could do what you do, that I can tell you. So, thank you. Thank you. That's true."
00:01:38 - 00:01:58 (21 sec),"And thank you, David. I'm thrilled to be in the great city of Philadelphia. I went to college here at the Wharton School of Finance -- U of Penn -- with thousands of our nation's most skilled and talented workers -- the electrical contractors who make our country run. So true."
00:01:58 - 00:02:19 (21 sec),"I also know from firsthand experience, America's electrical contractors are the best in the world. Nobody even close. And now -- that's true. Nobody close. And now, you have a friend and an ally in the White House. And you do. You have a friend."
00:02:19 - 00:02:56 (37 sec),"I want to thank John Grau, Dan Walter, Mark Mazur -- well, that's a very interesting name, Greg Rick. Where -- who's Greg Rick? Where's Greg? [Laughter] Stand up. I love that name. ""Greg Rick."" They have a lot of problem back-and-forth, I'll bet, huh? Over your life, huh? [Laughter] They call you ""Rick""; they call you ""Greg."" [Laughter] And he's a good man. And the incredible leadership team at the National Electrical Contractors Association. You have great leadership."
00:02:56 - 00:03:06 (10 sec),"With your help, we will protect this noble trade for many generations to come. And you're protecting it yourself with your talent."
00:03:06 - 00:03:28 (22 sec),I also want to thank a very special group of people who always get the job done and get it done right -- the proud members of the International Brotherhood of Electrical Workers. Thank you very much. Thank you.
00:03:28 - 00:03:38 (9 sec),"And speaking of energy, we are honored to be joined by Energy Secretary Rick Perry -- where's Rick? He's around here. Stand up, Rick. Great job he's doing. Doing a great job."
00:03:38 - 00:04:02 (25 sec),"And Alex Acosta, as you know, Secretary of Labor. Alex. Thank you, Alex. He just developed two incredible healthcare plans that really work and they're really popular. Thank you very much, Alex."
00:04:02 - 00:04:24 (21 sec),"As well as two tremendous leaders from Pennsylvania, Congressmen G.T. Thompson and the great Lou Barletta -- going to be your next senator I hope. Thank you. Thank you, G.T. Thank you, G.T. And thank you, Lou. What a job you're doing."
00:04:24 - 00:04:37 (13 sec),"I'll tell you what, if he's your next senator, you're going to have no more problems. He is a doer. So, I'm very proud of you, man. Great job. And I hear you're doing well, and I'm proud."
00:04:37 - 00:04:46 (9 sec),"Also here with us are members of the Mississippi congressional delegation. In fact, I'm going there with the delegation. I'll be there tonight."
00:04:46 - 00:04:59 (13 sec),"People say, ""Where do you get this energy?"" You know where I get it? I love doing it, actually. If you love doing it, it's easy. Right, David? If you don't like doing it, not so good."
00:04:59 - 00:05:30 (31 sec),"Senator Cindy Hyde-Smith -- where's Cindy? Cindy. Thank you, Cindy. I hear you're doing really well. A man who always does well, Senator Roger Wicker. Roger. Been a great friend of mine from the beginning. Thank you, Roger. And Representative Gregg Harper. Thanks, Gregg. Thank you, Gregg."
00:05:30 - 00:05:44 (14 sec),"This is really an incredible time for our nation. We are respected again. We are respected again, like we haven't been respected in many, many decades."
00:05:44 - 00:06:17 (33 sec),"We have the best economy in our history. Stock market today just hit another record high. That's the hundred -- I think its 103 times since I'm President that we've hit a new high. And hopefully, next year at this time we'll hit many more. But that's not a bad number, right? I think we're up to 103. And if I'm off just by a little bit -â like if it's 102 -- it'll be headlines. ""Trump exaggerated."" [Laughter] That's why I always say ""I think it's around..."""
00:06:17 - 00:06:29 (12 sec),"With a Republican Congress, we've added more than 4 million new jobs since Election Day, and lifted 4 million Americans off of food stamps. Those are tremendous numbers."
00:06:29 - 00:07:00 (32 sec),"Jobless claims are at a 50-year low. And the stock market, as I just said, is at an all-time high today. African American, Hispanic American, and Asian American unemployment rates have all recently achieved their lowest levels ever recorded. That's pretty good."
00:07:00 - 00:07:24 (23 sec),"That's a very hard soundbite to beat, right, if you're the opponent of Trump? When you say ""highest and best numbers we've ever had."" And we have created over 50,000 new jobs in electrical contracting. That's pretty good. That's pretty good. Nobody thought that was going to be happening. And it's going way up. It's going up very fast."
00:07:24 - 00:07:44 (21 sec),America's â- and just remember this â- America's economic revival would not be possible without the men and women in this room. Would not be possible. I've built so much. I've done so much business with you. I've watched the things you've done and it's incredible.
00:07:44 - 00:08:06 (21 sec),"We are truly grateful to our electricians, our wiremen, linemen, engineers, technicians, journeymen, contractors, and apprentices â- oh, I love that word. That was a great -- I love the word ""apprentice."" I love that word."
00:08:06 - 00:08:16 (10 sec),"You know, I did that show 14 seasons, and then I left. They wanted to sign me for three more seasons. I said, ""No, I'm going to run for President."" [Laughter] It's true."
00:08:16 - 00:08:28 (12 sec),"So they replaced me with a big, big movie star. And it didn't last too well. It was gone like â- quickly. But I love that name. ""The Apprentice."""
00:08:28 - 00:08:53 (24 sec),"Who keep the engine of American prosperity running full speed ahead. We're also fixing decades of disastrous trade deals that have plundered our factories and stolen our wealth and our jobs. What's happened here over the last 20, 25 years, and more is horrible."
00:08:53 - 00:09:11 (18 sec),"But we're changing it all. We've added 400,000 new manufacturing jobs since the election. And that number, very shortly, will be up, David, to 640,000. Big things are happening currently."
00:09:11 - 00:09:25 (14 sec),"And if you remember, the past administration said those are jobs that you're not going to be adding. ""You're going to need a magic wand."" Do you remember that? Magic wand. There was no magic wand; it's good policy and other things."
00:09:25 - 00:09:37 (13 sec),We are in the midst of a manufacturing renaissance â- something which nobody thought you'd hear â- which means more jobs for our great electrical contractors.
00:09:37 - 00:10:05 (27 sec),"Yesterday, we made history by announcing an incredible, brand new trade deal to replace the horrible NAFTA deal that drained our country of jobs and companies. As I have said many times -- NAFTA was one of the worst trade deals ever made in any country at any time."
00:10:05 - 00:10:19 (14 sec),And now we have a great trade deal. And we have deal that is also good for Mexico and good for Canada. And we have a good partnership with the three. And it worked out. It all worked out.
00:10:19 - 00:10:33 (15 sec),"As you probably noticed, and read, and saw, there were a little tough negotiations. But you know what? It all worked out. And we're now on the right track. And we did a great deal with South Korea. It's all working out."
00:10:33 - 00:10:52 (19 sec),"Now, as you probably have heard, we're looking at China and other countries, and we're straightening out some of these horrible deals that stole our wealth, stole our jobs, stole so much from us. Actually, in many ways, stole our dignity as a country."
00:10:52 - 00:11:33 (40 sec),"Our landmark new trade agreement is called the U.S.-Mexico-Canada Agreement, or USMCA. Like YMCA; or United States Marine Corps, with an ""A"" at the end. [Laughter] I liked the way it sounded. I didn't want to use the name ""NAFTA,"" because NAFTA has been so bad for us. I would watch 20 years ago, 10 years ago, 15 years ago -- you look at New England where the factories were devastated. People forget. People forget. You still have empty buildings all over the country from NAFTA, so I didn't want to use the name ""NAFTA."""
00:11:33 - 00:11:54 (21 sec),"â USMCA is the most advanced, modern, and balanced trade agreement ever negotiated. It is also the largest trade deal the United States has ever made. And we think it's the largest trade deal ever made in the world -- $1.2 trillion in commerce a year."
00:11:54 - 00:12:30 (36 sec),"The USMCA will protect American workers, substantially increase exports of American agriculture. Our farmers are so happy. I spoke with Senator Joni Ernst of Iowa this morning. She was so happy. And the farmers and agricultural people are thrilled. They didn't know if we'd ever be able to make a deal or certainly a fair deal for them. They're thrilled. And this deal will revitalize, also, the American auto industry."
00:12:30 - 00:13:02 (32 sec),"One thing I wanted was, I don't want any incentives to get companies to leave our country; fire everybody; move to Mexico, or Canada, or someplace, and build cars and send them in -- no tax, no nothing; and, in the meantime, we end up with nothing except unemployed people. Not going to happen anymore. That's what I wanted in this deal. It was so important. It was so important."
00:13:02 - 00:13:16 (14 sec),"Do you remember those days? You all remember those days? When everybody was leaving the country? Going to make a product, send it in, and we end up with unemployed. That's about all we got out of it -- no nothing. So those days are over, folks."
00:13:16 - 00:13:39 (23 sec),"Last week, I also stood beside President Moon and announced a new trade deal with South Korea that will increase exports of American-made cars very, very substantially; increase exports of agriculture; and also medicine, which is very big and very important business."
00:13:39 - 00:13:53 (14 sec),"We're preparing to start negotiations, right now, with Japan. And we have taken the toughest-ever actions in our history against China's very abusive trading policies and trade practices."
00:13:53 - 00:14:17 (24 sec),"China has been taking out of our country $500 billion a year and it was time to stop. Nobody ever did it. It's crazy. Nobody ever did it -- $500 billion a year. And we're going to have a great relationship with China, but we have to be fair to ourselves, also."
00:14:17 - 00:14:38 (21 sec),"After years of rebuilding foreign countries, we are finally rebuilding our country, and we are doing it with -- American aluminum, American steel, and with our great electrical contractors. It's true. But we're rebuilding our country. Yep."
00:14:38 - 00:14:56 (18 sec),We're committed to revitalizing our infrastructure and strengthening our electrical grid. It's so important.
00:14:56 - 00:15:30 (34 sec),"Last week, I proudly signed legislation to completely rebuild the United States military. We're purchasing the finest equipment on Earth, and it will be all made right here in the USA. We make the best equipment in the world. We make the greatest military equipment in the world -- greatest missiles, greatest rockets, greatest planes, best rifles, best ships. We make the best military equipment, by far, in the world."
00:15:30 - 00:15:50 (20 sec),"And it's made also -- much less importantly, in this case, David -- but it's also made with American jobs, which is very good. Normally jobs is number one. When it comes to military, we'll put jobs at number two. We need the equipment, right? Probably seldom so much as these times."
00:15:50 - 00:16:14 (24 sec),"And interestingly -- I hope we never have to use it -- but you know what assures that, or at least almost assures that? Having the most powerful military, by far, that we've ever had means we'l probably never have to use it. It's very simple. We learned that -- we learned that a long time ago, right? We learned that a long time ago."
00:16:14 - 00:16:48 (34 sec),"Another critical element of national security is energy security. And, Rick Perry, you're doing a great job. I'm proud of you. Very proud of you. He was the governor of Texas for 12 years. He was not only a great governor; he was a great cheerleader. And he ran for President -- he was nasty against me, wasn't he, though? Wow. [Laughter] He was tough. And you're doing great, Rick. We appreciate it very much."
00:16:48 - 00:17:12 (24 sec),We are now the single largest producer of oil and gas anywhere in the world. This was very recent. Took a lot of regulations off. We have plenty left. But we took regulations off which allowed us to do things that we would never have been able to do. Think of it: We're the single-largest producer of energy in the world. Did you ever think you were going to hear that? This all happened very quickly.
00:17:12 - 00:17:32 (20 sec),"We've ended the war on clean, beautiful, Pennsylvenle [Pennsylvania] -- hey -- your clean, beautiful, Pennsylvania coal. Right? It's beautiful. It's clean. What they can do with coal today is incredible. And we have more of it than anybody in the world and we're producing energy-rich Pennsylvania shale."
00:17:32 - 00:18:00 (28 sec),"To get you more contracts and more jobs, we've slashed a record number of regulations. And we've approved immediately -- like first day, first week -- the Keystone XL Pipeline and the Dakota Access Pipelines. That's 48,000 jobs in one day. Boom, boom. Had to sign something."
00:18:00 - 00:18:21 (21 sec),"Those companies have never had it so good. That was dead. Both of them were dead. And I came along. I think it could've been my first day, Rick. Right? But close. And we signed it -- 48,000 jobs immediately. And better than riding it on top, on the railroads. Better environmentally. You know, they talk about the environment."
00:18:21 - 00:18:38 (17 sec),"And right now, our air is record clean. And our water is crystal clear. And that's what we want. But we don't want stopping jobs. We don't want to do what some people wanted us to do -- mostly, our foreign competitors."
00:18:38 - 00:18:58 (20 sec),"And I've ordered federal agencies to dramatically speed up the federal permitting process so that you can get approvals much more quickly. We have the time down to one half of one half already. It used to take 20 years to get a highway approved; we're close to two years, and I'd like to get it down to one."
00:18:58 - 00:19:16 (18 sec),"And that doesn't mean they're going to approve it. But if they're not going to approve it, somebody doesn't have to give up their entire life going through an approval process only to have a 3 to 2 vote -- ""we're not going to approve it."" So, we're going to be close to one year, from twenty."
00:19:16 - 00:19:48 (32 sec),"My administration has also taken historic action to make healthcare more affordable. Through Association Health Plans -- that's Alex -- we are allowing businesses to band together and to buy much more affordable insurance for their employees, including across state lines -- meaning you have tremendous competition. You have to see these insurance companies. They're going crazy -- sort of like the fake news media. They're going crazy. [Laughter, Applause]"
00:19:48 - 00:19:56 (8 sec),"I used the term last night ""loco"" -- in order to get the business -- meaning you're getting good deals. They're getting great deals."
00:19:56 - 00:20:10 (13 sec),"We opened up short-term, limited-duration plans so that individuals can buy the plan they want and the plan that they need at tremendously reduced costs. We've done great with that."
00:20:10 - 00:20:39 (29 sec),"And we've eliminated much of Obamacare. And most importantly, we've eliminated the individual mandate. It's gone. That was the thing in Obamacare that was just no good, where you paid a fortune for the privilege of not having to pay a fortune to have bad health care. Right? You know, guys are paying thousands of dollars so they don't have to buy healthcare. We've gotten rid of it. Gone. That was a big one."
00:20:39 - 00:21:01 (22 sec),"Thanks to our actions, I am pleased to announce that, for the first time since Obamacare was passed, premiums are not going to go up next year. We have done everything in the book. They are actually going to go down somewhat. And if we weren't here, if you had another administration -- they were going up another 122 percent, 153 percent, 70 percent, 80 percent."
00:21:01 - 00:21:17 (15 sec),"And you look at what we've done, just through management of healthcare, and it's not good stuff but we've keep the premiums down to the lowest number that they've been. So we're very happy with that. A lot of people are very happy with that. Thank you."
00:21:17 - 00:21:55 (39 sec),"And we're strongly protecting your Medicare. We oppose efforts from Democrats to raid Medicare to fund socialism, robbing seniors of their benefits. Medicare belongs to the seniors who have earned it and paid into it for their entire lives. They want to take it away -- the Democrats. And we will always protect Americans with preexisting conditions. That's a major part of what I'm all about."
00:21:55 - 00:22:33 (38 sec),"At the heart of our economic revival are the massive tax cuts passed by Republicans in Congress. We didn't get one Democrat vote. And those tax cuts are one of the reasons the economy is doing so well. But you're talking about a lot of money in the pockets of everybody in this room. A typical family of four earning $75,000, as an example, will see an income tax cut of more than $2,000, slashing their tax bill in half, and, in many cases, much more than that. Big difference."
00:22:33 - 00:22:44 (11 sec),And small businesses can now deduct 20 percent of their business income -- one of the most significant small business tax cuts in the history of our country. Very big cut. Big incentive.
00:22:44 - 00:23:07 (22 sec),"Capital investments are soaring because you can now immediately deduct every penny spent on new equipment. You can do one-year expensing. Nobody thought that was ever going to happen. In fact, I should leave and go back into business maybe. If you would have told me that when I was a private businessman, maybe I wouldn't have run for President."
00:23:07 - 00:23:35 (28 sec),"One-year -- think of it -- one-year expensing. Normally, you write it off over 30, 40 years. One-year expensing. That's an incentive to go out and do what you have to do. And I always said that was going to be one of the most important things in the package. That was a small clause that a lot of people didn't talk about. And I said, ""That's going to be one of the most important."""
00:23:35 - 00:24:12 (37 sec),"And bringing back trillions of dollars from overseas -- money that was going to be spent in other parts of the world. Apple is bringing back $230 billion. They're building plants all over the United States, and a great -- from what I hear, a great campus, they call it. So many things are happening. But billions and billions of dollars is being brought back into our country -- money that could never have been brought back under the old system."
00:24:12 - 00:24:21 (10 sec),"And from now on, small business owners will be spared from the deeply unfair estate tax, also known as the ""death tax."""
00:24:21 - 00:24:40 (19 sec),"So if you have a small business or a farm or something -- and you love your kids -- now, if you don't love your kids, it doesn't help you. [Laughter] Because if your kids don't treat you good, don't leave it to them. Give it to somebody else. [Laughter] So it doesn't help."
00:24:40 - 00:25:11 (31 sec),"But if you love your kids, which probably 82 percent of you do -- according to most [Inaudible] -- [Laughter] -- you can now leave your small business or your beautiful little farm or whatever it is that you're so proud of -- you leave it to your kids, and they don't have to go out to the bank and borrow to pay the tax and end up losing it in a foreclosure. It's such a big thing. A lot of people don't talk about it, but we were able to get it."
00:25:11 - 00:25:22 (11 sec),"So the estate tax -- and the death tax, which is sort of the same thing -- but gone -- essentially gone for small business. So that's great. A very big thing."
00:25:22 - 00:26:04 (42 sec),"One of the millions of small businesses that is thriving thanks to tax cuts is Wilson Construction Company in Canby, Oregon. Stacy Wilson runs the business with her family, and she joins us today. Stacy, please come up and tell us about the incredible growth that you've seen since the institution of our tax cuts. Where is Stacy? Go ahead, Stacy. Come on up. From Oregon."
00:26:04 - 00:26:07 (3 sec),"Thank you, Stacy."
00:26:07 - 00:26:09 (2 sec),Thank you. Wow.
00:26:09 - 00:26:09 (0 sec),[Inaudible]
00:26:09 - 00:26:11 (2 sec),Thank you very much. Wow.
00:26:11 - 00:26:14 (3 sec),I'll put that down.
00:26:14 - 00:26:22 (8 sec),"Thank you. Wow. Truly an honor. Thank you so much, Mr. President."
00:26:22 - 00:26:23 (1 sec),It's my honor.
00:26:23 - 00:26:57 (34 sec),"As Mr. President said, my name is Stacy Wilson. We own an electrical contracting company out of Canby, Oregon. We are a midsize company that is family-owned. My grandfather started the company 65 years ago in Oregon and Washington. And my father, Don Wilson, has really made it what it is today -- a nationwide company that specializes in transmission, distribution, and substation projects nationwide."
00:26:57 - 00:27:43 (45 sec),"We employ about 500 employees. And thanks to Mr. Trump and the tax reforms and the general confidence in the economy, I guess, we have really been able to invest more in our employees and grow our company in the last year. We're investing more in employee wages and benefits and bonuses. We're spending millions on equipment and assets. And, in general, we're just seeing a huge increase in work that is coming out because utilities are spending more to update this aging infrastructure."
00:27:43 - 00:27:44 (2 sec),So thank you very much.
00:27:44 - 00:27:47 (2 sec),"Well, thank you so much."
00:27:47 - 00:28:25 (38 sec),"It's made a huge impact. And -- so we are looking to grow about 20 to 30 percent more in employees just in the next few months. We have a lot of large projects that are starting. And this will make, I think, a big difference in -- really, these incentives that are good for businesses are really important for our employees but also the communities we work in. And we've really been thankful and have seen this since President Trump has been in office."
00:28:25 - 00:28:38 (13 sec),"So, thank you so much for this opportunity and this great acknowledgement. I never thought I would be up here, so thank you. [Laughs]"
00:28:38 - 00:28:39 (2 sec),"Thank you, Stacy."
00:28:39 - 00:28:58 (19 sec),"I see that, you know, Stacy comes up -- no notes, no nothing, nothing to read -- and gives a speech better than the politicians, folks. [Laughter] The politicians, they walk up with papers; everything is scripted. They read it. They stutter. Look at her, she's, like, great."
00:28:58 - 00:29:31 (33 sec),"Okay, now she's famous too, so she'll probably become a governor of Oregon. She'll become a governor, or a senator. Great job. Very impressive. That's very impressive."
